2015,'B2',0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.918511391080003,0.0,0.0,0.0,0.0,9.459255695540001,0.0,9.459255695540001,18.918511391080003,18.918511391080003,0.0,13239321.899998695
2016,'B2',0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8191527160000005,42.841694779079994,0.0,0.0,0.0,0.0,24.97699627154,0.0,23.683851223539996,48.66084749507999,29.742336103999993,0.0,13088732.249998739
2017,'B2',0.2,39.972023993850016,209.85312596771186,0.0,21.984613196617513,0.0,0.6662003998975,250.4913503614588,123.07042309796041,162.10672175120993,462.343077528861,91.26945478595766,0.0,0.0,91.9738833236675,151.89369117663043,1117.8894165832262,1361.7569910835286,1277.772367003412,35.323776585045,13021824.799998758
2018,'B2',0.2,39.972023993850016,450.8759741087992,0.0,58.174230034617466,0.0,0.6662003998975,512.5041762685885,262.7623440926405,182.3729071804899,989.2638986901235,91.26945478595766,0.0,0.0,102.83076837506749,342.2510757445114,2142.779365435355,2587.8612095550884,1226.1042184714204,0.0,12985369.749998763
2019,'B2',0.2,221.63818416227392,7950.8391205380285,145.3329281347395,117.32743036134963,13201.560407594072,1.456053270195,817.7484123458294,1244.5257557167138,364.95062188495035,4105.2644259113795,209.7473853305818,0.0,0.0,603.9764846461607,21447.036572057095,6222.350566194105,28380.390725247584,2130.2331911922747,23662.29632450147,12964108.899998762
2020,'B2',0.2,756.2977970441088,16282.434030163433,2881.8025513530174,241.12253983502993,27587.212753451502,117.8605226904751,1141.4883491892065,3123.4872386062825,1269.0519003969553,7199.495953893943,313.3891510777275,0.0,0.0,1751.7738891148338,47633.19200539111,11154.889548416617,60913.64278767548,2268.0900131764074,30265.162049274873,12616908.49999879
2021,'B2',0.2,1099.2922406651426,24719.46040537577,2979.056672075918,314.0631303772197,43098.18128765587,119.59720341767009,1457.564241538716,6880.194245798715,2158.473961153038,9716.83525182981,433.22012125418206,0.0,0.0,2581.03893635048,73820.74079384055,16087.82508070247,92975.93876109504,2411.3811897102782,29650.914783736807,12559643.999998793
2022,'B2',0.2,1314.3300387782922,24878.200754197493,3079.6537535966618,317.7547663963298,43098.18128765587,119.59720341767009,1752.8951230675052,7491.160006961398,2299.278188327911,10168.137755165992,555.0441098848124,0.0,0.0,3183.6985164701673,73820.74079384055,17583.459726890662,95074.23298739475,2076.545260749323,21.748965558579997,12528523.499998793
2023,'B2',0.2,1366.3278316173667,25148.18929393921,3154.6505701914807,324.7544692785121,43098.18128765587,120.59716097226759,1936.887313113461,7491.160006961398,2438.8379306276506,10697.115301547874,685.0385919824838,0.0,0.0,3262.4780056114087,73820.74079384055,18892.187008186564,96461.73975782919,1363.942104470998,23.564665966419998,12508613.049998792
2024,'B2',0.2,1670.8599224608572,25438.682671375143,3154.6505701914807,387.3887290973926,43098.18128765587,129.1191098490676,2311.6129709953448,8014.912007171168,2708.5105436746776,11243.545223416211,686.1184930138438,0.0,0.0,3980.7785841691184,73820.74079384055,20536.641760199935,98843.58152885053,2241.8745411032496,139.96722990976005,12497046.899998792
2025,'B2',0.2,1725.348007705534,25438.682671375143,3154.6505701914807,395.33490819557505,43098.18128765587,129.1191098490676,2473.94205828681,8014.912007171168,2911.854779342409,11817.940455370397,828.0145483385371,0.0,0.0,4069.0752016917622,73820.74079384055,21592.74401725812,99987.98040343824,1090.896873336211,53.50200124484001,12485843.49999879
2026,'B2',0.2,1725.348007705534,25558.088688320044,3246.2338259063577,395.33490819557505,43098.18128765587,129.1191098490676,2647.8343159732854,8028.823387786086,3060.242839234868,12169.202815897077,969.4469179235508,0.0,0.0,4081.8273005887727,73820.74079384055,22619.867619326305,101027.85610439847,1039.87570096525,0.0,12475752.449998789
2027,'B2',0.2,2161.6062864313935,25888.76318150355,3327.32613730013,471.91215924851485,43098.18128765587,306.8442704495875,3043.4834464134356,8908.301513515,4346.817889386927,12693.640959471499,1108.5522982968387,0.0,0.0,5440.877320353184,74552.14818554268,24856.983533085197,105355.42942960911,2994.63462072179,1332.9387045038973,12467634.299998788
2028,'B2',0.2,2649.8097736172467,38157.70630489934,3391.958277447666,548.0857529938309,63476.435873355935,340.84202584781235,3448.5884676953137,13699.810439181249,5674.860808261111,16075.465799174519,1251.5410018302205,0.0,0.0,6705.121219492336,109556.2371435613,31812.334748966427,148715.10452419615,3072.334947727598,40287.34014690097,12456235.899998788
2029,'B2',0.2,2956.9237697625117,38436.06430889584,3391.958277447666,626.3020516375842,63476.435873355935,340.84202584781235,3847.7216387155645,14273.7800424642,5939.593166611151,16644.834443713306,1254.9917208880331,0.0,0.0,7437.225581295601,109556.2371435613,33554.57318219826,151189.44731921382,2359.141595857828,115.20119917812501,12445815.249998787
2030,'B2',0.2,3247.504839669264,38565.97114014837,3439.8186889617195,703.7903369460515,63476.435873355935,340.84202584781235,4216.930527538262,15024.732689792445,6160.193671769202,17260.182591751625,1406.5496906825354,0.0,0.0,8301.265447978656,109556.2371435613,35344.03807263823,153842.95207630546,2566.229684039262,87.27507308318502,12410647.599998806
2031,'B2',0.2,3522.18917611893,38565.97114014837,3439.8186889617195,732.9405114264272,63476.435873355935,341.9631864047499,4216.930527538262,15376.77710467065,6878.478438885628,17260.182591751625,1525.392709717901,0.0,0.0,8931.748404681639,110058.2341573868,35705.68597462704,155337.07994882483,926.0786200303894,568.0492524867504,12398932.999998808
2032,'B2',0.2,3784.8792436807403,50530.77798424857,3494.774770041596,861.9207843030546,81277.26461345851,361.3893363575649,4649.890103949329,16983.088198942856,7156.869913715033,21083.61173236739,1674.8732502551654,0.0,0.0,9820.868457969325,139029.09912036112,42296.73172420966,191859.3399311102,2565.349864808621,33956.9101175182,12389126.94999881
2033,'B2',0.2,3958.3631868218176,50813.09346936085,3494.774770041596,942.7362857663064,81277.26461345851,361.3893363575649,5013.021090524131,17500.307408307122,7303.415356368366,21609.451261887727,1679.1834103332055,0.0,0.0,10302.528846690235,139029.09912036112,43908.731593396195,193953.00018899477,2093.6602579079617,0.0,12380510.24999881
2034,'B2',0.2,4216.469017119892,50813.09346936085,3494.774770041596,1022.0720942595585,81277.26461345851,361.3893363575649,5192.848923108855,17501.36521908703,7513.369462011658,21610.509072667635,1681.2990318930254,0.0,0.0,10657.034382832186,139029.09912036112,44273.21686951127,194684.45500914135,644.2067649652001,87.24805517372003,12372279.999998808
2035,'B2',0.2,4604.953773464836,51074.85325171092,3494.774770041596,1096.8606035024354,81277.26461345851,361.3893363575649,5540.823236947241,18157.842133552283,7661.231018371654,22134.028637367774,1683.3764904831053,0.0,0.0,11518.841331299991,139029.09912036112,45808.23318997009,197087.39786504972,2366.2253341010482,36.71752179071999,12367574.34999881
2036,'B2',0.2,4829.264498674379,51317.51667261986,3515.1666541515456,1160.0754442432785,81277.26461345851,373.4030447211749,5895.642020460518,18313.840046993188,8765.647626230937,22656.06087058178,1786.3555052383497,0.0,0.0,11897.95534313254,139713.88049708685,47535.16322516312,199890.2369971458,1805.7013379360399,997.1377941796314,12363340.799998809
2037,'B2',0.2,5224.233120216547,51561.114071185206,3540.2281149092973,1243.2794939590144,81277.26461345851,373.4030447211749,6229.460677753772,19081.723204610702,9889.05206249805,23164.307294748985,1903.643141584628,0.0,0.0,12938.988205199483,140416.68261995623,49376.988282114835,203487.70883940023,2599.374709793925,998.0971324784173,12359688.299998809
2038,'B2',0.2,5570.569892913806,51790.68587480104,3565.9559894525105,1305.6201130444924,81277.26461345851,373.4030447211749,6571.83931590592,19787.26068727748,10031.99720490313,23622.461368346067,2028.324379755584,0.0,0.0,13795.709440273331,140416.68261995623,50957.94069197377,205925.38248434485,2408.5248706993552,29.148774233224998,12354645.149998808
2039,'B2',0.2,6198.380819460547,62289.1577797992,6897.19786662841,1432.1477499193481,98546.3470173039,547.0198249205257,6948.301578799272,24272.496988149225,11285.15359981513,27576.024588777796,2150.793747397192,0.0,0.0,15223.365403023468,174648.12444928748,57157.67396388311,248143.0215607824,2442.0347327058307,39775.60434366465,12350385.149998808
2040,'B2',0.2,6571.61402728415,62503.58703325387,6931.48438178281,1491.9042477599003,98546.3470173039,547.0198249205257,7262.757903501048,25010.146871328157,11434.396432131129,28936.640517312007,2261.490210610018,0.0,0.0,16112.855567600469,175461.88033965562,58785.70954167138,251497.3884670082,2459.812558649518,894.5543475677728,11996262.399999194
2041,'B2',0.2,7161.353830996163,72445.18202191034,10114.596019645574,1706.662382621036,114213.30055402376,674.0179744444856,7641.765325054832,26602.55234660945,12511.770048820268,32725.147101900977,2390.5098529298907,0.0,0.0,17462.849553410364,204319.32349743965,64909.837513972794,288186.85745884286,2365.3327613522756,34324.13623043166,11938915.399999209
2042,'B2',0.2,7536.684125416804,72642.67256949707,10137.194440513833,1769.5449450370304,114213.30055402376,708.7492903114855,7941.440036568694,27733.1013065466,13618.001377612169,33200.696480172875,2516.2749777618797,0.0,0.0,18470.78931237742,205390.2057366714,66632.87539705902,292017.660103403,2331.5675095806564,1499.235134925497,11903203.949999213
2043,'B2',0.2,8149.186861188226,82976.99646908468,13458.465820271786,1919.2728292889087,131693.90051739832,848.4078785676049,8321.629931318408,34188.519473206296,14651.674930675948,36651.69914612612,2652.366723679948,0.0,0.0,19938.950145891376,240846.02983017042,72801.83250615488,335512.12058096466,2225.3476476855553,41269.11282969106,11878989.999999218
2044,'B2',0.2,8805.106041215582,93095.12787009508,14846.3129731921,2072.0843046415876,145361.12431865378,1012.649194633844,8687.378743414554,39908.793017609794,15780.626512870946,40401.059386863744,2777.8180332893066,0.0,0.0,21552.235304129616,270174.836270619,78890.39907808558,372748.080396641,2328.814390288019,34907.14542536718,11861178.299999218
2045,'B2',0.2,9174.0108694797,93305.21263605513,14875.46349095684,2135.4112915098435,145361.12431865378,1018.571189218344,9030.148624717182,40543.068076560965,16931.02152057194,40803.13549396433,2890.3993432773173,0.0,0.0,22513.811536419034,270897.31960992794,80519.90397038897,376067.56685512705,2247.605438689102,1071.8810197945,11845733.449999217
2046,'B2',0.2,9664.197131600678,96166.84751583885,18362.037407405343,2255.0121397407406,158974.32913496293,1132.2139359275225,9394.752841412013,41202.97357475604,18079.034476188637,44416.962883910914,3032.0918825050544,0.0,0.0,23700.43405346125,294038.5715582187,82487.91212298836,402680.452924477,2233.526301577964,24379.35976771552,11831852.549999218
2047,'B2',0.2,10278.852305038195,106996.52330317203,21778.405789400935,2404.1003781138197,176840.68247308367,1295.3493908237404,9814.814001960185,47720.932819991285,19259.930949862708,48147.6888327083,3195.5147555009084,0.0,0.0,25293.023821440576,330889.0582031745,88680.2760674154,447732.79499990057,2268.558515359427,42783.78356000285,11819827.699999219
2048,'B2',0.2,10916.897761135077,117715.51851405734,25221.729523601043,2571.0854915461205,195154.4388414977,1447.9640272268666,10227.125880618356,52406.89921890019,20353.41576059475,51881.09665200548,3356.709248301139,0.0,0.0,26683.23094388385,366143.0392123545,95067.80701915282,491252.8809198144,2332.447847321348,41187.63807246963,11809579.549999218
2049,'B2',0.2,11319.456957965147,118063.56324151425,25259.310883052767,2660.566310464286,199571.309073275,1560.0497492146656,10565.220599470438,56930.67499497739,21518.932721760586,52298.883517512644,3472.935669532708,0.0,0.0,27861.6854383689,374834.8969729704,97103.82943161472,503220.90371917177,2301.4925573601686,9666.530241902963,11800036.399999218
2050,'B2',0.2,11319.456957965147,118063.56324151425,25259.310883052767,2660.566310464286,199571.309073275,1560.0497492146656,10565.220599470438,56930.67499497739,21518.932721760586,52298.883517512644,3472.935669532708,0.0,0.0,27861.6854383689,374834.8969729704,97103.82943161472,503220.90371917177,0.0,0.0,11427742.399999239
2051,'B2',0.2,11319.456957965147,118063.56324151425,25259.310883052767,2660.566310464286,199571.309073275,1560.0497492146656,10565.220599470438,56930.67499497739,21518.932721760586,52298.883517512644,3472.935669532708,0.0,0.0,27861.6854383689,374834.8969729704,97103.82943161472,503220.90371917177,0.0,0.0,11245483.699999254
